,filename,class
2179,E:\TFG\model_src\dataset\3\206754556884352160074806497893532378291_nz3ar6.png,0
2180,E:\TFG\model_src\dataset\2\227853398057773690240326542280793046256_zydeb5.png,2
2181,H:\TFG\data\36\216840111366964012339356563862009050151117840_00-057-079.png,1
2182,E:\TFG\model_src\dataset\3\312094097664984478019387418479853400144_l5xj66.png,0
2183,E:\TFG\model_src\dataset\2\156316388175228579348095798809342830906_eeywh6.png,2
2184,H:\TFG\data\36\216840111366964012339356563862009049104147922_00-057-102.png,1
2185,E:\TFG\model_src\dataset\3\270874360595877956815863527868805394662_cqysk2.png,0
2186,E:\TFG\model_src\dataset\2\77237542521345841318477358555472145412_mv1iws.png,2
2187,H:\TFG\data\36\216840111366964012283393834152008361130546609_00-057-143.png,1
2188,E:\TFG\model_src\dataset\3\223264551656252481607820904321308101830_dea87j.png,0
2189,E:\TFG\model_src\dataset\2\279097797407273753003174992001083824789_xpyjaj.png,2
2190,H:\TFG\data\36\216840111366964012339356563862009040134847282_00-057-131.png,1
2191,E:\TFG\model_src\dataset\3\50553578915567468518690847000114726781_ngrwy8.png,0
2192,E:\TFG\model_src\dataset\2\288373830567450333965125993624612474895_wzd0yz.png,2
2193,H:\TFG\data\36\216840111366964012339356563862009065111805084_00-052-176.png,1
2194,E:\TFG\model_src\dataset\3\288719709090411976077470436835157648270_2_h05bbn.png,0
2195,E:\TFG\model_src\dataset\2\68257324865947962146208602931200282457_pielgl.png,2
2196,H:\TFG\data\36\216840111366964012373310883942009089101020102_00-052-157.png,1
2197,E:\TFG\model_src\dataset\3\270572939173497823422540522041782500083_8v6kok.png,0
2198,E:\TFG\model_src\dataset\2\47020739454971844455284352029750149416_hdltqz.png,2
2199,H:\TFG\data\36\216840111366964012339356563862009071091741851_00-052-005.png,1
2200,E:\TFG\model_src\dataset\3\281978140900023836386519129155369284498_j4fq7q.png,0
2201,E:\TFG\model_src\dataset\2\138802957272062181119658571440122068936_x9rtfj.png,2
2202,H:\TFG\data\36\216840111366964012989926673512011138093844299_00-151-118.png,1
2203,E:\TFG\model_src\dataset\3\165195126713652799279214314359091668500_sn7ygd.png,0
2204,E:\TFG\model_src\dataset\2\105802826206087292237454812909636441588_4wf7lr.png,2
2205,H:\TFG\data\36\216840111366964012989926673512011133093942140_00-151-018.png,1
2206,E:\TFG\model_src\dataset\3\272162540870336897966290870952155132045_i2ily7.png,0
2207,E:\TFG\model_src\dataset\2\309615615931025946753912945792722316539_wuvu0x.png,2
2208,H:\TFG\data\36\216840111366964013076187734852011230085051149_00-116-124.png,1
2209,E:\TFG\model_src\dataset\3\208024145351155791795265296077725095801_ux85r8.png,0
2210,E:\TFG\model_src\dataset\2\203013149382255392270531631693591873809_2_1af8i2.png,2
2211,H:\TFG\data\36\216840111366964013076187734852011230114200302_00-116-110.png,1
2212,E:\TFG\model_src\dataset\3\66663974695533772465095768679164173439_rs53ia.png,0
2213,E:\TFG\model_src\dataset\2\210221998161146285004158337734376876834_fh2ud5.png,2
2214,H:\TFG\data\36\216840111366964013076187734852011231113712506_00-116-062.png,1
2215,E:\TFG\model_src\dataset\3\17766645399837439754630436947467328491_kyejpb.png,0
2216,E:\TFG\model_src\dataset\2\13613106516478621899286147898535115242_84loma.png,2
2217,H:\TFG\data\37\216840111366964012989926673512011109092356741_00-186-162.png,1
2218,E:\TFG\model_src\dataset\3\200840959859271500557604245605918274678_rfzll3.png,0
2219,E:\TFG\model_src\dataset\2\6008597494752877445404466303885195159_cn0cd5.png,2
2220,H:\TFG\data\37\216840111366964012989926673512011105134027669_00-186-108.png,1
2221,E:\TFG\model_src\dataset\3\274609093192910039065809973077476844807_c0tkh8.png,0
2222,E:\TFG\model_src\dataset\2\72812593368655641547939634516751593667_7yklut.png,2
2223,H:\TFG\data\37\216840111366964012989926673512011108090125066_00-186-190.png,1
2224,E:\TFG\model_src\dataset\3\310469518211862395701571708572079854317_8ypp5z.png,0
2225,E:\TFG\model_src\dataset\2\263305532101897720853466361691394267398_mau48n.png,2
2226,H:\TFG\data\37\216840111366964012558082906712009350145453727_00-087-156.png,1
2227,E:\TFG\model_src\dataset\3\302570722226909229845159558179072484219_qeg3um.png,0
2228,E:\TFG\model_src\dataset\2\219359624435377127503044878636511390770_ab2i8b.png,2
2229,H:\TFG\data\37\216840111366964012989926673512011131130808585_00-155-122.png,1
2230,E:\TFG\model_src\dataset\3\332161441629151187297743846160393207236_6gzgeq.png,0
2231,E:\TFG\model_src\dataset\2\219359624435377127503044878636511390770_2_c193gw.png,2
2232,H:\TFG\data\37\216840111366964012989926673512011129113439354_00-155-159.png,1
2233,E:\TFG\model_src\dataset\3\172127337026154406342807954325280606940_b9omnu.png,0
2234,E:\TFG\model_src\dataset\2\152975310361701246774084945764970654915_fzbn0s.png,2
2235,H:\TFG\data\37\216840111366964012989926673512011126081339850_00-155-148.png,1
2236,E:\TFG\model_src\dataset\3\22821872899465187025332286457366533978_fhqxk2.png,0
2237,E:\TFG\model_src\dataset\2\7949195052733193804689338902531044124_1ti4v7.png,2
2238,H:\TFG\data\37\216840111366964012283393834152009014103426304_00-098-073.png,1
2239,E:\TFG\model_src\dataset\3\40486183579573640968063117290991602900_xl0nsm.png,0
2240,E:\TFG\model_src\dataset\2\48898929184276348341870805063149432240_5i5mcf.png,2
2241,H:\TFG\data\37\216840111366964011773332489982007149112324799_00-000-004.png,1
2242,E:\TFG\model_src\dataset\3\111192572884433555407378245869984026055_yueoio.png,0
2243,E:\TFG\model_src\dataset\2\285274642230194497382596454459318364284_q7rs1e.png,2
2244,H:\TFG\data\37\216840111366964012144003075172008205143645499_00-000-059.png,1
2245,E:\TFG\model_src\dataset\3\295591989495190666622643448181873960998_jzo1yu.png,0
2246,E:\TFG\model_src\dataset\2\309087230106212052380984388546284966592_an9zao.png,2
2247,H:\TFG\data\37\216840111366964012959786098432011048132940977_00-178-071.png,1
2248,E:\TFG\model_src\dataset\3\259429341167662198403463816221600183425_frp48q.png,0
2249,E:\TFG\model_src\dataset\2\88074076705483440015613931746420229419_7e8had.png,2
2250,H:\TFG\data\37\216840111366964012734950068292010140143519187_00-156-096.png,1
2251,E:\TFG\model_src\dataset\3\318435127400698601443743586876434419285_gw8fiw.png,0
2252,E:\TFG\model_src\dataset\2\226772184229672976495774407603306247257_dew6uk.png,2
2253,H:\TFG\data\37\216840111366964012283393834152009015095926164_00-012-064.png,1
2254,E:\TFG\model_src\dataset\3\36226773519293430723290103229974844937_-ojw00.png,0
2255,E:\TFG\model_src\dataset\2\242899744810315473908121559253831988052_j5k0fo.png,2
2256,H:\TFG\data\37\216840111366964012283393834152009019085417983_00-012-124.png,1
2257,E:\TFG\model_src\dataset\3\174652442688536534846621701438628225963_3pobit.png,0
2258,E:\TFG\model_src\dataset\2\123162700685918463194813938052421566420_qbo2jf.png,2
2259,H:\TFG\data\37\216840111366964012283393834152009015102154553_00-012-058.png,1
2260,E:\TFG\model_src\dataset\3\303978240159093221238582993468918581458_y4u1nb.png,0
2261,E:\TFG\model_src\dataset\2\218079641555282523709509172443270352748_2_fjjfqv.png,2
2262,H:\TFG\data\37\216840111366964012283393834152009013132704591_00-012-007.png,1
2263,E:\TFG\model_src\dataset\3\26739272487926959563210939754874745488_kmrfjv.png,0
2264,E:\TFG\model_src\dataset\2\218079641555282523709509172443270352748_k2c24i.png,2
2265,H:\TFG\data\37\216840111366964012558082906712009329134819338_00-104-068.png,1
2266,E:\TFG\model_src\dataset\3\149420333624575255209021558408608766716_1nkom6.png,0
2267,E:\TFG\model_src\dataset\2\261236893312398781769127570354088247079_6v0pwe.png,2
2268,H:\TFG\data\37\216840111366964012373310883942009188131206052_00-028-035.png,1
2269,E:\TFG\model_src\dataset\3\263327171102654879108337539480973877023_gy9cgu.png,0
2270,E:\TFG\model_src\dataset\2\132478823247362138419148276319790804926_0nzt1p.png,2
2271,H:\TFG\data\37\216840111366964012373310883942009194091137225_00-029-092.png,1
2272,E:\TFG\model_src\dataset\3\298789313279395207908837279515417745407_umkutw.png,0
2273,E:\TFG\model_src\dataset\2\86338600936409733190087203235663467128_2_2xxf0r.png,2
2274,H:\TFG\data\37\216840111366964012373310883942009197141015712_00-029-126.png,1
2275,E:\TFG\model_src\dataset\3\219230024429626728160379957603926603451_7jz7n8.png,0
2276,E:\TFG\model_src\dataset\2\310675883368413762526013787130348756893_1dtq5m.png,2
2277,H:\TFG\data\37\216840111366964012373310883942009201125720678_00-029-102.png,1
2278,E:\TFG\model_src\dataset\3\111378262261513960701246571951210334378_2_995stt.png,0
2279,E:\TFG\model_src\dataset\2\133237976886258430743463733454476185102_t1xp04.png,2
2280,H:\TFG\data\37\216840111366964012373310883942009205135213014_00-026-191.png,1
2281,E:\TFG\model_src\dataset\3\152049223457738216925032669376091173531_vc7oek.png,0
2282,E:\TFG\model_src\dataset\2\154350248514982567131745621542135597420_5q5055.png,2
2283,H:\TFG\data\37\216840111366964012373310883942009205083510779_00-026-096.png,1
2284,E:\TFG\model_src\dataset\3\119430875022556480920954550323377350075_2_u64bl9.png,0
2285,E:\TFG\model_src\dataset\2\182691260468395682786146831802511613621_iqraen.png,2
2286,H:\TFG\data\37\216840111366964012373310883942009184084030733_00-033-014.png,1
2287,E:\TFG\model_src\dataset\3\119430875022556480920954550323377350075_76ptz8.png,0
2288,E:\TFG\model_src\dataset\2\290887388737652879663894373871924787501_ugjapf.png,2
2289,H:\TFG\data\37\216840111366964013076187734852011292081630622_00-197-167.png,1
2290,E:\TFG\model_src\dataset\3\91607284515628209193079080932587502370_n5t1er.png,0
2291,E:\TFG\model_src\dataset\2\50600436363561854449305158311016505149_uo55wh.png,2
2292,H:\TFG\data\38\216840111366964013076187734852011213120529950_00-113-056.png,1
2293,E:\TFG\model_src\dataset\3\79310587968249231552466411240869841869_2bhxz0.png,0
2294,E:\TFG\model_src\dataset\2\164515571235964208751654542357704294945_vifaqe.png,2
2295,H:\TFG\data\38\216840111366964013076187734852011262101527889_00-134-054.png,1
2296,E:\TFG\model_src\dataset\3\137941124755088195235768209045405048870_bala8o.png,0
2297,E:\TFG\model_src\dataset\2\5948956264060063780437140694032660360_789osw.png,2
2298,H:\TFG\data\38\216840111366964013076187734852011270112716057_00-134-129.png,1
2299,E:\TFG\model_src\dataset\3\150180723846803342775534117660603072108_iq01jn.png,0
2300,E:\TFG\model_src\dataset\2\81767829487587880537856949514043937426_lnjx3d.png,2
2301,H:\TFG\data\38\216840111366964012339356563862009072100637188_00-047-140.png,1
2302,E:\TFG\model_src\dataset\3\191143084161598400747858709186925425105_i3o1uu.png,0
2303,E:\TFG\model_src\dataset\2\210876360026977918762675547081069145100_ev28ds.png,2
2304,H:\TFG\data\38\1275224347932024788225_00-047-017.png,1
2305,E:\TFG\model_src\dataset\3\20936833876602697739362727087734070292_w7vf6a.png,0
2306,E:\TFG\model_src\dataset\2\216473937434089499001392464725185985054_f4hgzz.png,2
2307,H:\TFG\data\38\216840111366964012959786098432011045113036527_00-180-132.png,1
2308,E:\TFG\model_src\dataset\3\280198832239414127246054584505450079885_nnwp2e.png,0
2309,E:\TFG\model_src\dataset\2\65675554738356248195259747202178927866_4hzv4n.png,2
2310,H:\TFG\data\38\216840111366964012487858717522009281125616217_00-082-017.png,1
2311,E:\TFG\model_src\dataset\3\276474231248188439292082977280556832623_m9p9bx.png,0
2312,E:\TFG\model_src\dataset\2\236732017303773722708999075668416992937_e8u5rn.png,2
2313,H:\TFG\data\38\216840111366964012487858717522009281140611623_00-082-068.png,1
2314,E:\TFG\model_src\dataset\3\66890226306009822813202712794967669637_p7gym0.png,0
2315,E:\TFG\model_src\dataset\2\89372144541084717074064051214169865411_5kuryu.png,2
2316,H:\TFG\data\38\216840111366964012989926673512011076115215031_00-162-181.png,1
2317,E:\TFG\model_src\dataset\3\103851449457547006191323298434578609977_2_7wq51u.png,0
2318,E:\TFG\model_src\dataset\2\221218822772032359207975707160669271508_2_eyntgo.png,2
2319,H:\TFG\data\38\216840111366964012989926673512011084092535472_00-162-026.png,1
2320,E:\TFG\model_src\dataset\3\16467311383666269420783072989540689662_9rwvyz.png,0
2321,E:\TFG\model_src\dataset\2\221218822772032359207975707160669271508_525l1w.png,2
2322,H:\TFG\data\38\216840111366964012959786098432011046114123315_00-162-129.png,1
2323,E:\TFG\model_src\dataset\3\27593102297635953689468554146170338946_agjjpp.png,0
2324,E:\TFG\model_src\dataset\2\306441814792592126124769873085121547315_jaji9c.png,2
2325,H:\TFG\data\38\216840111366964012283393834152009027134923100_00-007-079.png,1
2326,E:\TFG\model_src\dataset\3\279380370624372685174982316669328275598_384za1.png,0
2327,E:\TFG\model_src\dataset\2\198612138961296809707770166942582074443_2_05aggz.png,2
2328,H:\TFG\data\38\216840111366964012283393834152009027131256659_00-007-140.png,1
2329,E:\TFG\model_src\dataset\3\73521656136023746593286491739522596304_xnyfcy.png,0
2330,E:\TFG\model_src\dataset\2\69559405468490947356686625878962178039_85eqyn.png,2
2331,H:\TFG\data\38\216840111366964012283393834152009021130916000_00-007-119.png,1
2332,E:\TFG\model_src\dataset\3\53173428486143783953720941470085917814_3xb1rg.png,0
2333,E:\TFG\model_src\dataset\2\61360855099940650183672486448335512614_ni944u.png,2
2334,H:\TFG\data\38\216840111366964012283393834152009008124406329_00-007-161.png,1
2335,E:\TFG\model_src\dataset\3\234873636988848734197021019982588658044_34t0us.png,0
2336,E:\TFG\model_src\dataset\2\100882500686917806522668595679274808773_w0c3vw.png,2
2337,H:\TFG\data\38\216840111366964012283393834152009015085310778_00-007-015.png,1
2338,E:\TFG\model_src\dataset\3\304223555802165778121308834653308249360_g9oipi.png,0
2339,E:\TFG\model_src\dataset\2\106195538338914848895501519016982417276_sv1aku.png,2
2340,H:\TFG\data\38\216840111366964012373310883942009106104150052_00-071-165.png,1
2341,E:\TFG\model_src\dataset\3\288752534345803531192921898839607730274_4yczew.png,0
2342,E:\TFG\model_src\dataset\2\252995017540077426243564086006329757543_phmn8n.png,2
2343,H:\TFG\data\38\216840111366964012283393834152009012134542709_00-071-030.png,1
2344,E:\TFG\model_src\dataset\3\261683107916479764067262467669851985395_u1flw6.png,0
2345,E:\TFG\model_src\dataset\2\4044847527800556043967965578360656097_50b81n.png,2
2346,H:\TFG\data\38\216840111366964012283393834152009021121425401_00-071-061.png,1
2347,E:\TFG\model_src\dataset\3\84934940156166545555290317413578064731_75i2s9.png,0
2348,E:\TFG\model_src\dataset\2\218060290139409285209069491214067282949_ce8fct.png,2
2349,H:\TFG\data\38\216840111366964012373310883942009104183003602_00-071-096.png,1
2350,E:\TFG\model_src\dataset\3\101496284912817214768970334417594174006_nwgu1i.png,0
2351,E:\TFG\model_src\dataset\2\218060290139409285209069491214067282949_ce8fcv.png,2
2352,H:\TFG\data\38\216840111366964012373310883942009111092840872_00-071-186.png,1
2353,E:\TFG\model_src\dataset\3\115330491400965761381589861093674668570_cz83cv.png,0
2354,E:\TFG\model_src\dataset\2\102226506662455472570703299725979159657_q9pt9x.png,2
2355,H:\TFG\data\38\216840111366964012373310883942009090103113843_00-071-162.png,1
2356,E:\TFG\model_src\dataset\3\319484236330047657510815717641762985909_d8m5hq.png,0
2357,E:\TFG\model_src\dataset\2\231730050203308811368611569405385388920_3551u7.png,2
2358,H:\TFG\data\38\216840111366964012283393834152009027140628462_00-056-010.png,1
2359,E:\TFG\model_src\dataset\3\264671410964884030729991966281974122429_va00ns.png,0
2360,E:\TFG\model_src\dataset\2\281805745353193058727231303045861616946_rt7osk.png,2
2361,H:\TFG\data\38\216840111366964012339356563862009056093427705_00-056-174.png,1
2362,E:\TFG\model_src\dataset\3\131027863201042312989138935034601385297_8i1coi.png,0
2363,E:\TFG\model_src\dataset\2\240006751402183957826985738932830847887_fvt5k4.png,2
2364,H:\TFG\data\38\216840111366964012339356563862009049132031342_00-056-057.png,1
2365,E:\TFG\model_src\dataset\3\293949287635520034405666765781998318803_7557sv.png,0
2366,E:\TFG\model_src\dataset\2\63449244818280968769913744512492799331_vgwucw.png,2
2367,H:\TFG\data\38\216840111366964012339356563862009056120158686_00-056-145.png,1
2368,E:\TFG\model_src\dataset\3\168553353768842883999094408967317195610_h9qn9z.png,0
2369,E:\TFG\model_src\dataset\2\29339056300693657061976422298631331464_ijgzls.png,2
2370,H:\TFG\data\38\216840111366964012144003075172008249114533992_00-056-058.png,1
2371,E:\TFG\model_src\dataset\3\92580727226163012610547114773017328502_vrhrwp.png,0
2372,E:\TFG\model_src\dataset\2\231645446219899148133059703474470057486_bebvwj.png,2
2373,H:\TFG\data\38\216840111366964011973696761182008149114903979_00-008-002.png,1
2374,E:\TFG\model_src\dataset\3\328212292183596814562667499704068675745_tsg04f.png,0
2375,E:\TFG\model_src\dataset\2\320650281101314179484826629631343560693_hu8c7t.png,2
2376,H:\TFG\data\38\216840111366964012283393834152009008141627024_00-008-169.png,1
2377,E:\TFG\model_src\dataset\3\138983354235731111471365948562877190290_dmjhbv.png,0
2378,E:\TFG\model_src\dataset\2\278565523824098667129333149083764500855_m09ghr.png,2
2379,H:\TFG\data\38\216840111366964013076187734852011269124909548_00-130-161.png,1
2380,E:\TFG\model_src\dataset\3\104406548732383436659687931753175052623_fheybu.png,0
2381,E:\TFG\model_src\dataset\2\272528468887105203374177613643846150668_bwbuq3.png,2
